transaction_id,user_id,plan_id,billing_date,amount_paid,payment_status
53274,1419,2,2025-12-09,79.0,Success
53275,1419,2,2026-01-08,79.0,Success
53276,1419,2,2026-02-07,79.0,Success
53277,1419,2,2026-03-09,79.0,Success
53278,1419,2,2026-04-08,79.0,Success
53279,1419,2,2026-05-08,79.0,Success
53280,1420,2,2025-08-03,79.0,Success
53281,1420,2,2025-09-02,79.0,Success
53282,1420,2,2025-10-02,79.0,Success
53283,1420,2,2025-11-01,79.0,Success
53284,1420,2,2025-12-01,79.0,Success
53285,1420,2,2025-12-31,79.0,Success
53286,1420,2,2026-01-30,79.0,Success
53287,1420,2,2026-03-01,79.0,Success
53288,1420,2,2026-03-31,79.0,Success
53289,1420,2,2026-04-30,79.0,Success
53290,1420,2,2026-05-30,79.0,Success
53291,1421,1,2025-08-23,29.0,Success
53292,1421,1,2025-09-22,29.0,Success
53293,1421,1,2025-10-22,29.0,Success
53294,1421,1,2025-11-21,29.0,Success
53295,1421,1,2025-12-21,29.0,Success
53296,1421,1,2026-01-20,29.0,Success
53297,1421,1,2026-02-19,29.0,Success
53298,1421,1,2026-03-21,29.0,Success
53299,1421,1,2026-04-20,29.0,Success
53300,1421,1,2026-05-20,29.0,Success
53301,1422,1,2025-01-09,29.0,Success
53302,1422,1,2025-02-08,29.0,Success
53303,1422,1,2025-03-10,29.0,Success
53304,1422,1,2025-04-09,29.0,Success
53305,1422,1,2025-05-09,29.0,Success
53306,1422,1,2025-06-08,29.0,Success
53307,1422,1,2025-07-08,29.0,Success
53308,1422,1,2025-08-07,29.0,Success
53309,1422,1,2025-09-06,29.0,Success
53310,1422,1,2025-10-06,29.0,Success
53311,1422,1,2025-11-05,29.0,Success
53312,1422,1,2025-12-05,29.0,Success
53313,1423,2,2025-03-15,79.0,Success
53314,1423,2,2025-04-14,79.0,Success
53315,1423,2,2025-05-14,79.0,Success
53316,1423,2,2025-06-13,79.0,Success
53317,1423,2,2025-07-13,79.0,Success
53318,1423,2,2025-08-12,79.0,Success
53319,1423,2,2025-09-11,79.0,Success
53320,1423,2,2025-10-11,79.0,Success
53321,1423,2,2025-11-10,79.0,Success
53322,1423,2,2025-12-10,0.0,Failed
53323,1423,2,2026-01-09,79.0,Success
53324,1423,2,2026-02-08,79.0,Success
53325,1423,2,2026-03-10,79.0,Success
53326,1423,2,2026-04-09,79.0,Success
53327,1423,2,2026-05-09,79.0,Success
53328,1424,3,2026-05-07,149.0,Success
53329,1425,2,2025-09-10,79.0,Success
53330,1425,2,2025-10-10,79.0,Success
53331,1425,2,2025-11-09,79.0,Success
53332,1425,2,2025-12-09,79.0,Success
53333,1425,2,2026-01-08,79.0,Success
53334,1425,2,2026-02-07,79.0,Success
53335,1425,2,2026-03-09,79.0,Success
53336,1425,2,2026-04-08,79.0,Success
53337,1425,2,2026-05-08,79.0,Success
53338,1426,2,2025-08-18,79.0,Success
53339,1426,2,2025-09-17,79.0,Success
53340,1426,2,2025-10-17,79.0,Success
53341,1426,2,2025-11-16,79.0,Success
53342,1426,2,2025-12-16,79.0,Success
53343,1426,2,2026-01-15,79.0,Success
53344,1426,2,2026-02-14,79.0,Success
53345,1426,2,2026-03-16,79.0,Success
53346,1426,2,2026-04-15,79.0,Success
53347,1426,2,2026-05-15,0.0,Failed
53348,1427,2,2025-06-23,79.0,Success
53349,1427,2,2025-07-23,79.0,Success
53350,1427,2,2025-08-22,79.0,Success
53351,1427,2,2025-09-21,79.0,Success
53352,1427,2,2025-10-21,79.0,Success
53353,1427,2,2025-11-20,0.0,Failed
53354,1428,1,2025-06-17,29.0,Success
53355,1428,1,2025-07-17,29.0,Success
53356,1428,1,2025-08-16,29.0,Success
53357,1428,1,2025-09-15,29.0,Success
53358,1428,1,2025-10-15,29.0,Success
53359,1428,1,2025-11-14,29.0,Success
53360,1428,1,2025-12-14,29.0,Success
53361,1428,1,2026-01-13,29.0,Success
53362,1428,1,2026-02-12,29.0,Success
53363,1428,1,2026-03-14,29.0,Success
53364,1428,1,2026-04-13,29.0,Success
53365,1428,1,2026-05-13,29.0,Success
53366,1429,1,2025-06-19,29.0,Success
53367,1429,1,2025-07-19,29.0,Success
53368,1429,1,2025-08-18,29.0,Success
53369,1429,1,2025-09-17,29.0,Success
53370,1429,1,2025-10-17,29.0,Success
53371,1429,1,2025-11-16,29.0,Success
53372,1429,1,2025-12-16,29.0,Success
53373,1429,1,2026-01-15,29.0,Success
53374,1429,1,2026-02-14,29.0,Success
53375,1429,1,2026-03-16,29.0,Success
53376,1429,1,2026-04-15,29.0,Success
53377,1429,1,2026-05-15,29.0,Success
53378,1430,2,2026-01-28,79.0,Success
53379,1430,2,2026-02-27,79.0,Success
53380,1430,2,2026-03-29,79.0,Success
53381,1430,2,2026-04-28,79.0,Success
53382,1430,2,2026-05-28,79.0,Success
53383,1431,3,2025-07-13,0.0,Failed
53384,1431,3,2025-08-12,149.0,Success
53385,1431,3,2025-09-11,149.0,Success
53386,1431,3,2025-10-11,149.0,Success
53387,1431,3,2025-11-10,0.0,Failed
53388,1431,3,2025-12-10,0.0,Failed
53389,1431,3,2026-01-09,149.0,Success
53390,1431,3,2026-02-08,149.0,Success
53391,1431,3,2026-03-10,149.0,Success
53392,1431,3,2026-04-09,149.0,Success
53393,1431,3,2026-05-09,149.0,Success
53394,1432,1,2025-01-29,29.0,Success
53395,1432,1,2025-02-28,29.0,Success
53396,1432,1,2025-03-30,29.0,Success
53397,1432,1,2025-04-29,29.0,Success
53398,1432,1,2025-05-29,29.0,Success
53399,1432,1,2025-06-28,29.0,Success
53400,1432,1,2025-07-28,29.0,Success
53401,1432,1,2025-08-27,29.0,Success
53402,1432,1,2025-09-26,29.0,Success
53403,1432,1,2025-10-26,29.0,Success
53404,1432,1,2025-11-25,29.0,Success
53405,1432,1,2025-12-25,29.0,Success
53406,1433,2,2025-06-14,79.0,Success
53407,1433,2,2025-07-14,79.0,Success
53408,1433,2,2025-08-13,79.0,Success
53409,1433,2,2025-09-12,79.0,Success
53410,1433,2,2025-10-12,79.0,Success
53411,1433,2,2025-11-11,79.0,Success
53412,1434,1,2026-02-26,29.0,Success
53413,1434,1,2026-03-28,29.0,Success
53414,1434,1,2026-04-27,29.0,Success
53415,1434,1,2026-05-27,29.0,Success
53416,1435,2,2025-12-05,79.0,Success
53417,1435,2,2026-01-04,79.0,Success
53418,1435,2,2026-02-03,79.0,Success
53419,1435,2,2026-03-05,79.0,Success
53420,1435,2,2026-04-04,79.0,Success
53421,1435,2,2026-05-04,79.0,Success
53422,1436,1,2026-05-11,29.0,Success
53423,1437,1,2025-12-31,29.0,Success
53424,1437,1,2026-01-30,29.0,Success
53425,1437,1,2026-03-01,29.0,Success
53426,1437,1,2026-03-31,29.0,Success
53427,1437,1,2026-04-30,29.0,Success
53428,1437,1,2026-05-30,29.0,Success
53429,1438,2,2025-12-08,79.0,Success
53430,1438,2,2026-01-07,79.0,Success
53431,1438,2,2026-02-06,79.0,Success
53432,1438,2,2026-03-08,79.0,Success
53433,1438,2,2026-04-07,79.0,Success
53434,1438,2,2026-05-07,79.0,Success
53435,1439,1,2026-05-15,29.0,Success
53436,1440,2,2026-05-26,79.0,Success
53437,1441,2,2025-11-23,79.0,Success
53438,1441,2,2025-12-23,79.0,Success
53439,1441,2,2026-01-22,79.0,Success
53440,1441,2,2026-02-21,79.0,Success
53441,1441,2,2026-03-23,79.0,Success
53442,1441,2,2026-04-22,79.0,Success
53443,1441,2,2026-05-22,79.0,Success
53444,1442,3,2025-08-05,149.0,Success
53445,1442,3,2025-09-04,149.0,Success
53446,1442,3,2025-10-04,149.0,Success
53447,1442,3,2025-11-03,149.0,Success
53448,1442,3,2025-12-03,149.0,Success
53449,1442,3,2026-01-02,149.0,Success
53450,1442,3,2026-02-01,149.0,Success
53451,1442,3,2026-03-03,149.0,Success
53452,1442,3,2026-04-02,149.0,Success
53453,1442,3,2026-05-02,149.0,Success
53454,1443,1,2025-10-28,29.0,Success
53455,1443,1,2025-11-27,29.0,Success
53456,1443,1,2025-12-27,29.0,Success
53457,1444,1,2025-05-12,29.0,Success
53458,1444,1,2025-06-11,29.0,Success
53459,1444,1,2025-07-11,29.0,Success
53460,1444,1,2025-08-10,29.0,Success
53461,1444,1,2025-09-09,29.0,Success
53462,1444,1,2025-10-09,29.0,Success
53463,1444,1,2025-11-08,29.0,Success
53464,1444,1,2025-12-08,29.0,Success
53465,1444,1,2026-01-07,29.0,Success
53466,1444,1,2026-02-06,29.0,Success
53467,1444,1,2026-03-08,29.0,Success
53468,1444,1,2026-04-07,29.0,Success
53469,1444,1,2026-05-07,29.0,Success
53470,1445,1,2025-03-11,29.0,Success
53471,1445,1,2025-04-10,0.0,Failed
53472,1445,1,2025-05-10,29.0,Success
53473,1445,1,2025-06-09,29.0,Success
53474,1445,1,2025-07-09,29.0,Success
53475,1445,1,2025-08-08,29.0,Success
53476,1445,1,2025-09-07,29.0,Success
53477,1445,1,2025-10-07,29.0,Success
53478,1445,1,2025-11-06,29.0,Success
53479,1445,1,2025-12-06,29.0,Success
53480,1445,1,2026-01-05,0.0,Failed
53481,1445,1,2026-02-04,29.0,Success
53482,1445,1,2026-03-06,29.0,Success
53483,1445,1,2026-04-05,29.0,Success
53484,1445,1,2026-05-05,29.0,Success
53485,1446,3,2025-09-09,149.0,Success
53486,1447,3,2026-02-19,149.0,Success
53487,1447,3,2026-03-21,149.0,Success
53488,1447,3,2026-04-20,149.0,Success
53489,1448,2,2026-03-21,79.0,Success
53490,1448,2,2026-04-20,79.0,Success
53491,1448,2,2026-05-20,79.0,Success
53492,1449,2,2025-07-01,79.0,Success
53493,1449,2,2025-07-31,79.0,Success
53494,1449,2,2025-08-30,79.0,Success
53495,1449,2,2025-09-29,79.0,Success
53496,1449,2,2025-10-29,79.0,Success
53497,1449,2,2025-11-28,79.0,Success
53498,1449,2,2025-12-28,0.0,Failed
53499,1449,2,2026-01-27,79.0,Success
53500,1449,2,2026-02-26,79.0,Success
53501,1449,2,2026-03-28,79.0,Success
53502,1449,2,2026-04-27,79.0,Success
53503,1449,2,2026-05-27,79.0,Success
53504,1450,2,2025-06-16,79.0,Success
53505,1450,2,2025-07-16,79.0,Success
53506,1450,2,2025-08-15,79.0,Success
53507,1450,2,2025-09-14,79.0,Success
53508,1450,2,2025-10-14,79.0,Success
53509,1450,2,2025-11-13,79.0,Success
53510,1450,2,2025-12-13,79.0,Success
53511,1450,2,2026-01-12,79.0,Success
53512,1450,2,2026-02-11,79.0,Success
53513,1450,2,2026-03-13,79.0,Success
53514,1450,2,2026-04-12,79.0,Success
53515,1450,2,2026-05-12,79.0,Success
53516,1451,2,2025-04-01,79.0,Success
53517,1451,2,2025-05-01,79.0,Success
53518,1451,2,2025-05-31,79.0,Success
53519,1451,2,2025-06-30,79.0,Success
53520,1451,2,2025-07-30,79.0,Success
53521,1451,2,2025-08-29,79.0,Success
53522,1451,2,2025-09-28,79.0,Success
53523,1451,2,2025-10-28,79.0,Success
53524,1451,2,2025-11-27,79.0,Success
53525,1451,2,2025-12-27,79.0,Success
53526,1451,2,2026-01-26,79.0,Success
53527,1451,2,2026-02-25,79.0,Success
53528,1451,2,2026-03-27,79.0,Success
53529,1451,2,2026-04-26,79.0,Success
53530,1451,2,2026-05-26,79.0,Success
53531,1452,1,2025-02-08,0.0,Failed
53532,1452,1,2025-03-10,29.0,Success
53533,1452,1,2025-04-09,29.0,Success
53534,1452,1,2025-05-09,29.0,Success
53535,1452,1,2025-06-08,29.0,Success
53536,1452,1,2025-07-08,0.0,Failed
53537,1452,1,2025-08-07,29.0,Success
53538,1452,1,2025-09-06,29.0,Success
53539,1452,1,2025-10-06,29.0,Success
53540,1452,1,2025-11-05,29.0,Success
53541,1452,1,2025-12-05,29.0,Success
53542,1452,1,2026-01-04,29.0,Success
53543,1452,1,2026-02-03,29.0,Success
53544,1452,1,2026-03-05,29.0,Success
53545,1452,1,2026-04-04,29.0,Success
53546,1452,1,2026-05-04,29.0,Success
53547,1453,2,2025-05-06,79.0,Success
53548,1453,2,2025-06-05,79.0,Success
53549,1453,2,2025-07-05,0.0,Failed
53550,1453,2,2025-08-04,79.0,Success
53551,1453,2,2025-09-03,79.0,Success
53552,1453,2,2025-10-03,79.0,Success
53553,1453,2,2025-11-02,79.0,Success
53554,1453,2,2025-12-02,79.0,Success
53555,1453,2,2026-01-01,79.0,Success
53556,1453,2,2026-01-31,79.0,Success
53557,1453,2,2026-03-02,79.0,Success
53558,1453,2,2026-04-01,79.0,Success
53559,1453,2,2026-05-01,79.0,Success
53560,1453,2,2026-05-31,79.0,Success
53561,1454,1,2026-03-27,29.0,Success
53562,1454,1,2026-04-26,29.0,Success
53563,1454,1,2026-05-26,29.0,Success
53564,1455,2,2025-06-22,79.0,Success
53565,1455,2,2025-07-22,79.0,Success
53566,1455,2,2025-08-21,79.0,Success
53567,1455,2,2025-09-20,79.0,Success
53568,1455,2,2025-10-20,0.0,Failed
53569,1455,2,2025-11-19,79.0,Success
53570,1455,2,2025-12-19,79.0,Success
53571,1455,2,2026-01-18,79.0,Success
53572,1455,2,2026-02-17,79.0,Success
53573,1455,2,2026-03-19,79.0,Success
53574,1455,2,2026-04-18,79.0,Success
53575,1455,2,2026-05-18,0.0,Failed
53576,1456,2,2025-08-08,79.0,Success
53577,1456,2,2025-09-07,79.0,Success
53578,1456,2,2025-10-07,79.0,Success
53579,1456,2,2025-11-06,79.0,Success
53580,1456,2,2025-12-06,79.0,Success
53581,1456,2,2026-01-05,79.0,Success
53582,1456,2,2026-02-04,79.0,Success
53583,1456,2,2026-03-06,79.0,Success
53584,1456,2,2026-04-05,79.0,Success
53585,1456,2,2026-05-05,79.0,Success
53586,1457,2,2025-02-27,79.0,Success
53587,1457,2,2025-03-29,79.0,Success
53588,1457,2,2025-04-28,79.0,Success
53589,1457,2,2025-05-28,79.0,Success
53590,1457,2,2025-06-27,79.0,Success
53591,1457,2,2025-07-27,79.0,Success
53592,1457,2,2025-08-26,79.0,Success
53593,1457,2,2025-09-25,79.0,Success
53594,1457,2,2025-10-25,79.0,Success
53595,1457,2,2025-11-24,79.0,Success
53596,1457,2,2025-12-24,0.0,Failed
53597,1457,2,2026-01-23,79.0,Success
53598,1457,2,2026-02-22,79.0,Success
53599,1457,2,2026-03-24,79.0,Success
53600,1457,2,2026-04-23,79.0,Success
53601,1457,2,2026-05-23,79.0,Success
53602,1458,1,2026-04-21,29.0,Success
53603,1458,1,2026-05-21,29.0,Success
53604,1459,1,2026-04-01,29.0,Success
53605,1459,1,2026-05-01,29.0,Success
53606,1459,1,2026-05-31,29.0,Success
53607,1460,1,2025-12-27,29.0,Success
53608,1460,1,2026-01-26,29.0,Success
53609,1460,1,2026-02-25,29.0,Success
53610,1460,1,2026-03-27,29.0,Success
53611,1460,1,2026-04-26,29.0,Success
53612,1460,1,2026-05-26,29.0,Success
53613,1461,1,2025-01-01,29.0,Success
53614,1461,1,2025-01-31,29.0,Success
53615,1461,1,2025-03-02,29.0,Success
53616,1461,1,2025-04-01,29.0,Success
53617,1461,1,2025-05-01,29.0,Success
53618,1461,1,2025-05-31,29.0,Success
53619,1462,1,2026-01-22,29.0,Success
53620,1462,1,2026-02-21,29.0,Success
53621,1462,1,2026-03-23,29.0,Success
53622,1462,1,2026-04-22,29.0,Success
53623,1462,1,2026-05-22,29.0,Success
53624,1463,3,2025-12-14,149.0,Success
53625,1463,3,2026-01-13,149.0,Success
53626,1463,3,2026-02-12,149.0,Success
53627,1463,3,2026-03-14,149.0,Success
53628,1463,3,2026-04-13,149.0,Success
53629,1463,3,2026-05-13,149.0,Success
53630,1464,2,2025-07-09,79.0,Success
53631,1464,2,2025-08-08,79.0,Success
53632,1464,2,2025-09-07,79.0,Success
53633,1464,2,2025-10-07,79.0,Success
53634,1464,2,2025-11-06,79.0,Success
53635,1464,2,2025-12-06,79.0,Success
53636,1465,1,2026-05-20,29.0,Success
53637,1466,1,2025-07-10,29.0,Success
53638,1466,1,2025-08-09,29.0,Success
53639,1466,1,2025-09-08,29.0,Success
53640,1466,1,2025-10-08,29.0,Success
53641,1466,1,2025-11-07,29.0,Success
53642,1466,1,2025-12-07,29.0,Success
53643,1466,1,2026-01-06,29.0,Success
53644,1466,1,2026-02-05,29.0,Success
53645,1466,1,2026-03-07,29.0,Success
53646,1466,1,2026-04-06,29.0,Success
53647,1466,1,2026-05-06,29.0,Success
53648,1467,1,2026-05-23,29.0,Success
53649,1468,2,2026-01-04,79.0,Success
53650,1468,2,2026-02-03,79.0,Success
53651,1468,2,2026-03-05,79.0,Success
53652,1468,2,2026-04-04,79.0,Success
53653,1468,2,2026-05-04,79.0,Success
53654,1469,2,2026-02-13,79.0,Success
53655,1469,2,2026-03-15,79.0,Success
53656,1469,2,2026-04-14,79.0,Success
53657,1469,2,2026-05-14,79.0,Success
53658,1470,3,2025-04-27,149.0,Success
53659,1470,3,2025-05-27,149.0,Success
53660,1470,3,2025-06-26,149.0,Success
53661,1470,3,2025-07-26,149.0,Success
53662,1470,3,2025-08-25,149.0,Success
53663,1470,3,2025-09-24,149.0,Success
53664,1470,3,2025-10-24,149.0,Success
53665,1470,3,2025-11-23,149.0,Success
53666,1470,3,2025-12-23,149.0,Success
53667,1470,3,2026-01-22,149.0,Success
53668,1470,3,2026-02-21,149.0,Success
53669,1470,3,2026-03-23,149.0,Success
53670,1470,3,2026-04-22,149.0,Success
53671,1470,3,2026-05-22,149.0,Success
53672,1471,1,2025-05-14,29.0,Success
53673,1471,1,2025-06-13,29.0,Success
53674,1471,1,2025-07-13,29.0,Success
53675,1471,1,2025-08-12,29.0,Success
53676,1471,1,2025-09-11,29.0,Success
53677,1471,1,2025-10-11,29.0,Success
53678,1472,3,2025-02-27,149.0,Success
53679,1472,3,2025-03-29,149.0,Success
53680,1472,3,2025-04-28,149.0,Success
53681,1472,3,2025-05-28,149.0,Success
53682,1472,3,2025-06-27,149.0,Success
53683,1472,3,2025-07-27,149.0,Success
53684,1472,3,2025-08-26,149.0,Success
53685,1472,3,2025-09-25,149.0,Success
53686,1472,3,2025-10-25,149.0,Success
53687,1472,3,2025-11-24,149.0,Success
53688,1472,3,2025-12-24,149.0,Success
53689,1472,3,2026-01-23,149.0,Success
53690,1472,3,2026-02-22,149.0,Success
53691,1472,3,2026-03-24,149.0,Success
53692,1472,3,2026-04-23,149.0,Success
53693,1472,3,2026-05-23,149.0,Success
53694,1473,3,2025-06-22,149.0,Success
53695,1473,3,2025-07-22,149.0,Success
53696,1473,3,2025-08-21,149.0,Success
53697,1473,3,2025-09-20,149.0,Success
53698,1473,3,2025-10-20,149.0,Success
53699,1473,3,2025-11-19,149.0,Success
53700,1473,3,2025-12-19,149.0,Success
53701,1473,3,2026-01-18,149.0,Success
53702,1473,3,2026-02-17,149.0,Success
53703,1473,3,2026-03-19,149.0,Success
53704,1473,3,2026-04-18,0.0,Failed
53705,1473,3,2026-05-18,149.0,Success
53706,1474,1,2025-05-29,29.0,Success
53707,1474,1,2025-06-28,29.0,Success
53708,1474,1,2025-07-28,29.0,Success
53709,1474,1,2025-08-27,29.0,Success
53710,1474,1,2025-09-26,29.0,Success
53711,1474,1,2025-10-26,29.0,Success
53712,1474,1,2025-11-25,29.0,Success
53713,1474,1,2025-12-25,29.0,Success
53714,1474,1,2026-01-24,29.0,Success
53715,1474,1,2026-02-23,29.0,Success
53716,1474,1,2026-03-25,29.0,Success
53717,1474,1,2026-04-24,29.0,Success
53718,1475,3,2025-03-21,149.0,Success
53719,1475,3,2025-04-20,149.0,Success
53720,1475,3,2025-05-20,149.0,Success
53721,1475,3,2025-06-19,149.0,Success
53722,1475,3,2025-07-19,149.0,Success
53723,1475,3,2025-08-18,149.0,Success
53724,1475,3,2025-09-17,149.0,Success
53725,1475,3,2025-10-17,149.0,Success
53726,1475,3,2025-11-16,149.0,Success
53727,1475,3,2025-12-16,149.0,Success
53728,1475,3,2026-01-15,149.0,Success
53729,1475,3,2026-02-14,149.0,Success
53730,1475,3,2026-03-16,149.0,Success
53731,1475,3,2026-04-15,149.0,Success
53732,1475,3,2026-05-15,0.0,Failed
53733,1476,1,2025-08-01,29.0,Success
53734,1476,1,2025-08-31,29.0,Success
53735,1476,1,2025-09-30,0.0,Failed
53736,1476,1,2025-10-30,29.0,Success
53737,1476,1,2025-11-29,29.0,Success
53738,1476,1,2025-12-29,29.0,Success
53739,1476,1,2026-01-28,29.0,Success
53740,1476,1,2026-02-27,29.0,Success
53741,1476,1,2026-03-29,29.0,Success
53742,1476,1,2026-04-28,29.0,Success
53743,1476,1,2026-05-28,29.0,Success
53744,1477,2,2025-07-22,79.0,Success
53745,1477,2,2025-08-21,0.0,Failed
53746,1477,2,2025-09-20,79.0,Success
53747,1477,2,2025-10-20,79.0,Success
53748,1477,2,2025-11-19,79.0,Success
53749,1477,2,2025-12-19,79.0,Success
53750,1477,2,2026-01-18,79.0,Success
53751,1477,2,2026-02-17,79.0,Success
53752,1477,2,2026-03-19,79.0,Success
53753,1477,2,2026-04-18,79.0,Success
53754,1477,2,2026-05-18,79.0,Success
53755,1478,1,2025-08-17,29.0,Success
53756,1478,1,2025-09-16,29.0,Success
53757,1478,1,2025-10-16,29.0,Success
53758,1478,1,2025-11-15,29.0,Success
53759,1478,1,2025-12-15,29.0,Success
53760,1478,1,2026-01-14,29.0,Success
53761,1478,1,2026-02-13,29.0,Success
53762,1478,1,2026-03-15,29.0,Success
53763,1478,1,2026-04-14,29.0,Success
53764,1478,1,2026-05-14,29.0,Success
53765,1479,3,2025-08-15,149.0,Success
53766,1479,3,2025-09-14,149.0,Success
53767,1480,3,2026-03-17,149.0,Success
53768,1480,3,2026-04-16,149.0,Success
53769,1480,3,2026-05-16,149.0,Success
53770,1481,2,2026-02-06,79.0,Success
53771,1481,2,2026-03-08,79.0,Success
53772,1481,2,2026-04-07,79.0,Success
53773,1481,2,2026-05-07,79.0,Success
53774,1482,2,2025-02-16,79.0,Success
53775,1482,2,2025-03-18,79.0,Success
53776,1482,2,2025-04-17,79.0,Success
53777,1482,2,2025-05-17,79.0,Success
53778,1482,2,2025-06-16,79.0,Success
53779,1482,2,2025-07-16,79.0,Success
53780,1482,2,2025-08-15,79.0,Success
53781,1482,2,2025-09-14,79.0,Success
53782,1482,2,2025-10-14,79.0,Success
53783,1482,2,2025-11-13,79.0,Success
53784,1482,2,2025-12-13,79.0,Success
53785,1482,2,2026-01-12,79.0,Success
53786,1482,2,2026-02-11,79.0,Success
53787,1482,2,2026-03-13,79.0,Success
53788,1482,2,2026-04-12,79.0,Success
53789,1482,2,2026-05-12,79.0,Success
53790,1483,1,2025-08-21,29.0,Success
53791,1483,1,2025-09-20,29.0,Success
53792,1483,1,2025-10-20,29.0,Success
53793,1483,1,2025-11-19,29.0,Success
53794,1483,1,2025-12-19,29.0,Success
53795,1483,1,2026-01-18,29.0,Success
53796,1483,1,2026-02-17,29.0,Success
53797,1483,1,2026-03-19,29.0,Success
53798,1483,1,2026-04-18,29.0,Success
53799,1483,1,2026-05-18,29.0,Success
53800,1484,1,2025-11-01,29.0,Success
53801,1484,1,2025-12-01,29.0,Success
53802,1484,1,2025-12-31,29.0,Success
53803,1484,1,2026-01-30,29.0,Success
53804,1484,1,2026-03-01,29.0,Success
53805,1484,1,2026-03-31,29.0,Success
53806,1484,1,2026-04-30,29.0,Success
53807,1484,1,2026-05-30,29.0,Success
53808,1485,1,2025-05-23,29.0,Success
53809,1485,1,2025-06-22,29.0,Success
53810,1485,1,2025-07-22,29.0,Success
53811,1485,1,2025-08-21,29.0,Success
53812,1485,1,2025-09-20,29.0,Success
53813,1485,1,2025-10-20,29.0,Success
53814,1485,1,2025-11-19,29.0,Success
53815,1485,1,2025-12-19,29.0,Success
53816,1485,1,2026-01-18,29.0,Success
53817,1485,1,2026-02-17,29.0,Success
53818,1485,1,2026-03-19,29.0,Success
53819,1485,1,2026-04-18,29.0,Success
53820,1486,1,2026-02-19,29.0,Success
53821,1486,1,2026-03-21,29.0,Success
53822,1486,1,2026-04-20,29.0,Success
