log_id,user_id,log_date,minutes_active,features_used,support_tickets_opened
902250,1450,2025-12-10,57,3,0
902251,1451,2025-08-20,27,7,0
902252,1451,2026-03-05,39,7,0
902253,1451,2026-01-17,77,6,1
902254,1451,2026-03-11,20,1,0
902255,1451,2025-04-01,79,1,0
902256,1452,2025-06-26,78,3,0
902257,1452,2026-02-18,40,2,0
902258,1452,2026-04-03,29,3,0
902259,1452,2025-06-20,99,7,1
902260,1452,2025-05-19,37,5,0
902261,1453,2026-02-15,84,5,0
902262,1453,2025-06-04,51,2,0
902263,1453,2025-06-25,55,2,0
902264,1453,2025-06-29,75,4,0
902265,1453,2025-08-02,81,4,0
902266,1454,2026-05-29,114,6,0
902267,1454,2026-05-17,87,4,0
902268,1454,2026-05-19,109,2,0
902269,1454,2026-04-05,43,5,0
902270,1454,2026-04-24,110,7,0
902271,1455,2025-10-20,105,2,0
902272,1455,2025-10-04,73,2,0
902273,1455,2025-07-28,23,7,0
902274,1455,2025-08-03,24,6,0
902275,1455,2025-09-16,108,6,0
902276,1456,2026-05-11,20,6,0
902277,1456,2026-02-09,111,6,0
902278,1456,2026-04-03,119,4,0
902279,1456,2025-08-24,105,3,0
902280,1456,2026-02-03,89,4,0
902281,1457,2025-07-01,85,7,0
902282,1457,2026-01-20,66,2,1
902283,1457,2025-12-19,70,3,1
902284,1457,2025-04-08,76,6,1
902285,1457,2026-05-28,27,4,0
902286,1458,2026-05-28,106,5,1
902287,1458,2026-05-11,100,1,0
902288,1458,2026-05-14,36,6,0
902289,1458,2026-05-24,45,4,0
902290,1458,2026-04-23,21,6,0
902291,1459,2026-04-06,50,6,0
902292,1459,2026-04-26,47,5,0
902293,1459,2026-05-21,34,1,0
902294,1459,2026-05-03,105,6,0
902295,1459,2026-04-22,36,3,0
902296,1460,2026-05-20,26,1,0
902297,1460,2026-04-06,62,1,0
902298,1460,2026-01-18,50,1,0
902299,1460,2026-04-17,105,3,0
902300,1460,2026-01-25,70,5,0
902301,1461,2025-05-02,94,3,0
902302,1461,2025-04-19,63,3,0
902303,1461,2025-03-10,59,5,0
902304,1461,2025-04-28,117,3,1
902305,1461,2025-06-13,89,2,0
902306,1462,2026-05-07,28,2,0
902307,1462,2026-05-15,58,7,0
902308,1462,2026-03-03,54,7,0
902309,1462,2026-03-20,106,2,0
902310,1462,2026-05-02,58,4,0
902311,1463,2026-04-13,55,2,0
902312,1463,2026-01-15,87,1,0
902313,1463,2026-04-28,42,6,1
902314,1463,2026-02-06,40,6,0
902315,1463,2025-12-22,45,1,0
902316,1464,2025-11-13,105,3,0
902317,1464,2025-09-11,107,4,0
902318,1464,2025-09-08,90,2,1
902319,1464,2025-12-28,93,7,0
902320,1464,2025-09-11,41,5,0
902321,1465,2026-05-27,49,4,0
902322,1465,2026-05-29,69,7,0
902323,1465,2026-05-25,79,1,0
902324,1465,2026-05-20,65,3,0
902325,1465,2026-05-21,94,2,0
902326,1466,2025-09-13,101,2,1
902327,1466,2025-12-09,88,3,0
902328,1466,2026-01-09,85,4,0
902329,1466,2025-07-21,62,1,0
902330,1466,2026-01-27,34,2,0
902331,1467,2026-05-27,48,5,0
902332,1467,2026-05-26,113,5,0
902333,1467,2026-05-30,77,6,0
902334,1467,2026-05-28,79,3,0
902335,1467,2026-05-29,96,2,0
902336,1468,2026-01-14,69,5,0
902337,1468,2026-02-10,46,4,1
902338,1468,2026-05-26,25,1,0
902339,1468,2026-02-03,65,3,0
902340,1468,2026-04-10,62,1,0
902341,1469,2026-05-15,93,2,0
902342,1469,2026-03-06,105,7,0
902343,1469,2026-03-21,103,2,0
902344,1469,2026-04-27,72,4,0
902345,1469,2026-04-30,79,6,0
902346,1470,2026-04-21,97,7,0
902347,1470,2026-05-26,91,4,0
902348,1470,2026-01-22,65,4,0
902349,1470,2025-05-03,113,2,0
902350,1470,2025-07-23,87,7,0
902351,1471,2025-09-29,39,2,0
902352,1471,2025-06-08,33,4,0
902353,1471,2025-05-25,42,5,0
902354,1471,2025-07-24,28,7,0
902355,1471,2025-06-07,48,4,0
902356,1472,2025-11-27,118,7,0
902357,1472,2025-04-05,89,6,0
902358,1472,2025-09-07,74,5,0
902359,1472,2025-06-15,90,4,0
902360,1472,2025-11-21,73,4,1
902361,1473,2026-05-22,105,5,0
902362,1473,2025-12-05,73,4,0
902363,1473,2026-04-03,115,5,0
902364,1473,2025-08-02,24,2,0
902365,1473,2026-04-14,58,1,0
902366,1474,2025-10-18,65,2,1
902367,1474,2026-05-07,41,3,1
902368,1474,2025-10-17,51,6,0
902369,1474,2026-01-08,25,1,0
902370,1474,2026-01-14,30,6,0
902371,1475,2025-04-25,60,4,0
902372,1475,2025-12-17,75,3,0
902373,1475,2025-11-12,76,5,0
902374,1475,2025-07-20,82,6,0
902375,1475,2025-08-17,99,2,1
902376,1476,2025-09-14,115,2,0
902377,1476,2026-01-27,104,5,0
902378,1476,2026-03-31,73,1,0
902379,1476,2025-10-20,55,3,0
902380,1476,2025-09-26,49,7,0
902381,1477,2025-09-18,63,4,1
902382,1477,2025-10-05,35,1,0
902383,1477,2025-09-14,98,5,1
902384,1477,2026-05-13,85,2,1
902385,1477,2026-02-05,23,3,0
902386,1478,2026-01-14,95,3,0
902387,1478,2025-09-02,100,7,0
902388,1478,2026-03-08,51,7,0
902389,1478,2025-11-26,35,2,1
902390,1478,2025-11-28,52,4,0
902391,1479,2025-09-01,15,3,0
902392,1479,2025-09-03,18,1,1
902393,1479,2025-09-17,16,2,1
902394,1479,2025-09-11,12,3,0
902395,1479,2025-09-05,28,2,0
902396,1480,2026-04-10,13,3,0
902397,1480,2026-03-21,23,1,0
902398,1480,2026-05-09,14,2,1
902399,1480,2026-04-01,19,3,1
902400,1480,2026-04-19,7,1,2
902401,1481,2026-04-26,55,2,0
902402,1481,2026-02-28,79,7,0
902403,1481,2026-05-09,57,6,0
902404,1481,2026-03-02,31,6,0
902405,1481,2026-02-14,48,4,0
902406,1482,2025-07-02,64,6,0
902407,1482,2025-09-01,62,2,0
902408,1482,2025-11-21,42,5,0
902409,1482,2025-07-27,70,1,0
902410,1482,2025-06-06,75,6,0
902411,1483,2025-09-23,102,2,1
902412,1483,2026-02-16,22,7,1
902413,1483,2026-01-12,37,4,0
902414,1483,2025-10-29,28,6,0
902415,1483,2026-01-30,95,7,0
902416,1484,2026-03-26,100,3,1
902417,1484,2026-01-04,119,6,0
902418,1484,2025-12-30,79,4,0
902419,1484,2026-02-05,27,2,0
902420,1484,2026-05-17,80,2,0
902421,1485,2026-03-22,99,2,0
902422,1485,2025-07-13,109,7,0
902423,1485,2025-12-15,81,3,0
902424,1485,2025-10-01,118,7,0
902425,1485,2026-03-02,28,2,0
902426,1486,2026-05-08,106,5,0
902427,1486,2026-03-06,91,6,0
902428,1486,2026-05-10,118,1,0
902429,1486,2026-04-17,68,1,0
902430,1486,2026-02-20,116,1,0
902431,1487,2026-05-29,108,6,0
902432,1487,2026-05-28,53,2,0
902433,1487,2026-05-30,110,2,0
902434,1487,2026-05-30,104,3,0
902435,1487,2026-05-30,66,7,0
902436,1488,2026-04-14,31,7,0
902437,1488,2026-04-01,68,3,0
902438,1488,2026-04-29,85,7,0
902439,1488,2026-05-13,90,4,0
902440,1488,2026-03-22,95,2,0
902441,1489,2026-03-07,108,1,0
902442,1489,2026-04-30,40,7,0
902443,1489,2026-03-23,43,3,1
902444,1489,2025-12-20,94,6,0
902445,1489,2025-12-06,24,3,0
902446,1490,2026-05-27,117,1,0
902447,1490,2026-04-25,27,3,0
902448,1490,2026-05-11,107,3,0
902449,1490,2026-05-23,36,1,0
902450,1490,2026-05-21,117,4,0
902451,1491,2025-11-13,98,7,1
902452,1491,2026-02-16,54,7,0
902453,1491,2026-05-12,78,5,0
902454,1491,2025-02-10,34,7,0
902455,1491,2026-03-06,74,2,0
902456,1492,2026-05-04,78,4,0
902457,1492,2026-02-10,33,3,0
902458,1492,2026-04-13,29,4,0
902459,1492,2026-02-13,53,1,0
902460,1492,2026-02-13,47,2,0
902461,1493,2026-04-16,47,4,0
902462,1493,2026-03-13,42,4,0
902463,1493,2026-05-15,62,2,0
902464,1493,2025-12-29,81,7,0
902465,1493,2026-05-12,50,2,0
902466,1494,2026-02-14,26,4,0
902467,1494,2026-03-22,93,7,0
902468,1494,2026-02-27,23,7,0
902469,1494,2026-05-22,105,1,0
902470,1494,2026-05-20,89,6,0
902471,1495,2026-02-16,31,6,0
902472,1495,2026-02-04,66,1,0
902473,1495,2026-04-03,46,6,0
902474,1495,2026-05-09,88,7,0
902475,1495,2026-05-04,51,3,0
902476,1496,2025-02-06,71,1,0
902477,1496,2025-03-09,108,2,0
902478,1496,2025-06-24,80,4,0
902479,1496,2025-05-08,93,3,0
902480,1496,2025-01-18,65,6,1
902481,1497,2026-03-01,112,1,0
902482,1497,2026-03-21,47,5,0
902483,1497,2025-07-17,56,3,0
902484,1497,2025-08-01,101,2,0
902485,1497,2026-05-13,69,1,1
902486,1498,2026-04-04,79,6,0
902487,1498,2026-05-06,109,4,0
902488,1498,2026-02-02,101,3,0
902489,1498,2026-02-24,80,2,0
902490,1498,2026-03-17,114,3,0
902491,1499,2025-04-29,116,4,0
902492,1499,2025-08-27,80,5,0
902493,1499,2025-05-06,54,6,0
902494,1499,2025-11-17,51,4,0
902495,1499,2025-11-30,104,6,0
902496,1500,2025-12-01,21,7,1
902497,1500,2026-01-22,46,7,0
902498,1500,2025-11-23,90,1,0
902499,1500,2026-02-09,29,3,0
902500,1500,2026-02-01,44,2,1
902501,1501,2025-09-05,29,1,0
902502,1501,2025-08-08,25,6,0
902503,1501,2025-09-11,21,3,0
902504,1501,2025-08-16,21,3,0
902505,1501,2025-07-22,42,6,0
902506,1502,2025-06-03,37,1,0
902507,1502,2025-10-04,54,6,0
902508,1502,2025-07-26,56,5,0
902509,1502,2025-10-24,77,1,0
902510,1502,2025-06-30,100,4,0
902511,1503,2026-05-23,22,2,0
902512,1503,2026-05-26,81,2,0
902513,1503,2026-05-19,47,4,0
902514,1503,2026-05-17,49,2,0
902515,1503,2026-05-24,118,2,1
902516,1504,2025-09-15,113,5,0
902517,1504,2025-06-23,49,7,0
902518,1504,2026-02-14,113,3,0
902519,1504,2026-03-15,22,1,0
902520,1504,2026-02-03,57,6,0
902521,1505,2026-01-13,66,3,0
902522,1505,2025-10-30,110,3,0
902523,1505,2026-05-23,61,2,0
902524,1505,2026-05-10,67,3,0
902525,1505,2025-08-03,76,2,1
902526,1506,2026-04-17,103,6,0
902527,1506,2026-04-25,46,4,0
902528,1506,2026-04-12,113,2,0
902529,1506,2026-04-19,37,2,0
902530,1506,2026-04-21,71,7,0
902531,1507,2025-11-10,69,5,0
902532,1507,2025-11-29,109,4,0
902533,1507,2025-10-21,54,6,0
902534,1507,2025-11-22,116,6,0
902535,1507,2025-11-12,63,4,0
902536,1508,2026-04-23,11,3,1
902537,1508,2026-03-19,14,5,1
902538,1508,2026-03-24,9,7,1
902539,1508,2026-02-01,27,6,2
902540,1508,2026-01-25,12,3,0
902541,1509,2025-09-28,75,4,0
902542,1509,2025-09-18,20,3,0
902543,1509,2025-12-10,40,3,0
902544,1509,2025-10-20,69,4,0
902545,1509,2025-11-20,63,4,0
902546,1510,2026-05-10,77,5,0
902547,1510,2026-05-16,100,5,0
902548,1510,2026-03-31,67,3,0
902549,1510,2026-03-30,116,6,0
902550,1510,2026-04-15,46,3,0
902551,1511,2026-04-08,85,7,0
902552,1511,2026-01-17,39,4,0
902553,1511,2025-05-19,68,3,0
902554,1511,2026-04-14,97,2,0
902555,1511,2025-04-04,104,6,0
902556,1512,2025-11-26,22,1,0
902557,1512,2025-09-24,27,5,0
902558,1512,2025-10-10,60,4,0
902559,1512,2026-01-23,74,5,0
902560,1512,2026-02-05,55,2,0
902561,1513,2025-11-17,36,7,0
902562,1513,2025-12-06,111,4,0
902563,1513,2025-12-12,38,1,0
902564,1513,2026-01-05,60,7,0
902565,1513,2025-11-28,99,4,0
902566,1514,2025-09-24,38,6,0
902567,1514,2025-05-27,75,2,0
902568,1514,2025-06-27,94,1,0
902569,1514,2025-10-22,22,2,0
902570,1514,2026-03-17,112,5,0
902571,1515,2025-09-11,55,3,1
902572,1515,2025-05-13,116,2,0
902573,1515,2025-05-21,49,5,0
902574,1515,2025-05-15,77,6,0
902575,1515,2025-10-30,97,2,0
902576,1516,2026-02-06,24,4,0
902577,1516,2026-02-07,24,3,0
902578,1516,2026-05-29,108,2,0
902579,1516,2026-01-22,109,2,0
902580,1516,2026-05-14,90,7,0
902581,1517,2025-05-04,115,6,0
902582,1517,2026-05-06,57,2,0
902583,1517,2025-09-30,68,1,0
902584,1517,2025-10-10,90,2,0
902585,1517,2026-02-19,96,2,0
902586,1518,2026-04-06,28,2,0
902587,1518,2025-09-02,23,1,1
902588,1518,2025-05-26,54,2,0
902589,1518,2025-10-12,29,2,0
902590,1518,2025-10-24,98,2,1
902591,1519,2026-04-01,109,1,0
902592,1519,2026-04-29,23,4,0
902593,1519,2025-10-18,41,4,0
902594,1519,2025-11-21,54,1,0
902595,1519,2025-10-22,37,2,0
902596,1520,2025-11-15,41,6,0
902597,1520,2025-11-25,67,2,1
902598,1520,2025-11-11,93,5,0
902599,1520,2026-04-04,30,1,0
902600,1520,2025-12-12,74,4,1
902601,1521,2026-04-14,97,5,0
902602,1521,2025-12-04,116,3,0
902603,1521,2025-10-27,113,7,0
902604,1521,2026-01-10,37,1,0
902605,1521,2025-12-03,44,6,0
902606,1522,2026-03-10,103,1,0
902607,1522,2026-04-11,108,4,0
902608,1522,2026-02-13,64,1,0
902609,1522,2025-11-08,71,4,0
902610,1522,2026-03-06,22,2,0
902611,1523,2025-10-01,115,7,0
902612,1523,2025-06-13,72,7,0
902613,1523,2025-10-21,55,2,0
902614,1523,2026-03-28,50,3,0
902615,1523,2025-11-17,104,1,0
902616,1524,2026-03-10,79,2,0
902617,1524,2025-09-23,82,5,0
902618,1524,2025-11-04,52,5,0
902619,1524,2025-10-18,20,5,0
902620,1524,2026-01-26,109,7,0
902621,1525,2026-05-29,73,4,0
902622,1525,2026-04-25,25,1,0
902623,1525,2026-05-03,49,6,0
902624,1525,2026-05-18,111,6,0
902625,1525,2026-04-12,36,4,0
902626,1526,2025-09-06,114,6,0
902627,1526,2025-05-29,99,4,0
902628,1526,2025-04-27,55,2,0
902629,1526,2025-04-30,38,6,0
902630,1526,2025-08-24,114,6,0
902631,1527,2025-06-30,73,4,0
902632,1527,2025-07-21,62,4,0
902633,1527,2026-05-30,97,7,0
902634,1527,2025-06-17,105,6,0
902635,1527,2025-09-02,119,5,0
902636,1528,2026-05-27,61,7,0
902637,1528,2026-05-28,25,7,1
902638,1528,2026-05-27,59,2,1
902639,1528,2026-05-27,81,6,0
902640,1528,2026-05-29,68,6,1
902641,1529,2026-02-01,119,2,0
902642,1529,2026-05-12,55,1,0
902643,1529,2026-05-02,24,7,0
902644,1529,2026-04-20,32,2,0
902645,1529,2026-04-25,99,7,0
902646,1530,2026-03-09,21,6,0
902647,1530,2026-02-10,75,3,0
902648,1530,2026-04-25,28,1,0
902649,1530,2026-04-05,105,7,0
902650,1530,2026-02-18,43,6,1
902651,1531,2026-05-12,66,7,0
902652,1531,2026-05-22,110,5,0
902653,1531,2026-05-02,71,2,0
902654,1531,2026-05-22,104,3,0
902655,1531,2026-04-25,26,1,0
902656,1532,2026-04-16,92,4,0
902657,1532,2026-04-16,91,6,0
902658,1532,2026-05-05,99,4,0
902659,1532,2026-05-21,30,2,1
902660,1532,2026-04-04,111,3,0
902661,1533,2025-10-06,105,7,0
902662,1533,2025-10-18,42,5,0
902663,1533,2025-01-28,59,1,0
902664,1533,2025-07-19,115,3,0
902665,1533,2026-01-01,54,1,0
902666,1534,2026-05-13,69,7,0
902667,1534,2026-05-19,77,2,0
902668,1534,2026-04-10,45,2,0
902669,1534,2026-04-21,20,1,0
902670,1534,2026-04-26,113,5,0
902671,1535,2025-10-03,23,1,0
902672,1535,2025-07-14,21,3,0
902673,1535,2025-06-18,26,4,0
902674,1535,2026-01-17,83,4,0
902675,1535,2025-03-27,44,1,0
902676,1536,2026-01-21,58,5,0
902677,1536,2025-06-18,44,3,0
902678,1536,2026-03-08,52,3,0
902679,1536,2026-05-22,35,3,0
902680,1536,2025-06-04,117,4,0
902681,1537,2025-10-27,65,6,0
902682,1537,2025-05-31,71,6,0
902683,1537,2025-07-16,26,1,0
902684,1537,2025-09-23,44,3,0
902685,1537,2025-08-27,112,5,0
902686,1538,2025-07-22,75,5,0
902687,1538,2025-07-06,84,2,0
902688,1538,2025-08-23,81,2,0
902689,1538,2026-03-13,87,7,0
902690,1538,2025-06-10,80,5,0
902691,1539,2026-05-26,71,5,0
902692,1539,2026-05-09,27,5,0
902693,1539,2026-05-26,94,4,0
902694,1539,2026-05-20,69,6,0
902695,1539,2026-05-27,35,6,0
902696,1540,2025-01-14,59,2,1
902697,1540,2025-01-04,56,2,0
902698,1540,2025-01-27,69,5,0
902699,1540,2025-05-04,25,4,0
902700,1540,2025-04-26,86,1,0
902701,1541,2025-03-20,70,2,0
902702,1541,2025-03-27,79,2,0
902703,1541,2025-11-22,59,1,0
902704,1541,2025-11-21,48,3,0
902705,1541,2026-01-04,81,6,0
902706,1542,2026-05-30,50,1,0
902707,1542,2026-05-16,60,4,1
902708,1542,2026-04-08,42,4,1
902709,1542,2026-04-26,101,5,0
902710,1542,2026-04-10,52,7,0
902711,1543,2026-05-04,49,6,0
902712,1543,2026-04-28,27,6,0
902713,1543,2026-04-30,92,5,0
902714,1543,2026-04-22,107,4,0
902715,1543,2026-05-29,49,5,0
902716,1544,2026-05-26,72,1,0
902717,1544,2026-05-19,45,5,0
902718,1544,2026-05-14,104,5,0
902719,1544,2026-05-15,88,6,0
902720,1544,2026-05-20,58,4,0
902721,1545,2026-03-08,99,5,0
902722,1545,2025-06-11,31,4,0
902723,1545,2026-03-21,114,4,1
902724,1545,2025-07-11,116,7,0
902725,1545,2025-05-17,48,1,0
902726,1546,2026-03-24,60,3,0
902727,1546,2026-03-16,95,3,0
902728,1546,2026-03-07,95,1,0
902729,1546,2026-02-01,101,6,0
902730,1546,2026-02-23,96,7,0
902731,1547,2025-05-25,104,5,0
902732,1547,2025-07-01,96,2,0
902733,1547,2025-05-03,111,5,0
902734,1547,2025-06-07,119,6,0
902735,1547,2025-05-02,23,3,0
902736,1548,2025-03-21,58,1,1
902737,1548,2026-04-11,42,7,0
902738,1548,2025-11-09,45,4,0
902739,1548,2025-08-19,88,2,0
902740,1548,2025-09-27,43,1,1
902741,1549,2025-09-09,102,3,0
902742,1549,2025-09-20,29,2,0
902743,1549,2026-02-14,65,3,0
902744,1549,2025-08-07,86,4,0
902745,1549,2025-08-18,64,6,0
902746,1550,2025-10-06,90,3,0
902747,1550,2026-01-31,53,6,0
902748,1550,2025-10-28,25,2,0
902749,1550,2025-12-24,85,2,0
902750,1550,2025-10-02,87,7,0
902751,1551,2026-05-02,116,4,0
902752,1551,2026-05-14,95,3,1
902753,1551,2026-04-11,63,5,0
902754,1551,2026-04-27,107,3,0
902755,1551,2026-03-28,63,2,0
902756,1552,2025-10-21,46,1,0
902757,1552,2026-05-13,108,3,0
902758,1552,2025-08-13,52,3,0
902759,1552,2025-06-06,64,7,0
902760,1552,2025-10-17,86,6,0
902761,1553,2026-02-18,32,5,0
902762,1553,2026-03-23,114,2,0
902763,1553,2026-01-18,107,1,0
902764,1553,2026-02-09,66,4,0
902765,1553,2026-04-22,109,7,0
902766,1554,2025-10-06,57,6,0
902767,1554,2025-11-30,72,2,0
902768,1554,2025-10-26,70,5,0
902769,1554,2025-11-22,20,5,0
902770,1554,2025-10-15,35,4,0
902771,1555,2025-08-12,21,4,0
902772,1555,2026-02-04,23,4,1
902773,1555,2025-05-29,52,6,0
902774,1555,2025-02-27,51,6,0
902775,1555,2025-10-29,59,4,0
902776,1556,2025-12-15,99,7,0
902777,1556,2025-10-19,101,3,0
902778,1556,2025-11-17,108,6,0
902779,1556,2025-11-29,94,7,0
902780,1556,2025-09-15,104,4,0
902781,1557,2026-04-03,22,7,0
902782,1557,2026-04-05,94,2,0
902783,1557,2026-04-07,39,4,0
902784,1557,2026-05-19,91,3,0
902785,1557,2026-03-17,104,2,0
902786,1558,2026-04-20,28,4,0
902787,1558,2026-03-10,57,3,0
902788,1558,2026-05-11,71,1,0
902789,1558,2026-05-15,64,3,0
902790,1558,2026-02-25,33,2,0
902791,1559,2025-12-30,74,5,0
902792,1559,2026-04-15,117,4,0
902793,1559,2026-05-17,90,3,0
902794,1559,2026-04-04,87,1,0
902795,1559,2026-02-25,82,4,0
902796,1560,2026-05-05,113,1,0
902797,1560,2026-03-07,55,3,0
902798,1560,2026-05-10,38,7,0
902799,1560,2025-11-08,86,6,0
902800,1560,2026-05-19,114,7,0
902801,1561,2026-02-20,90,6,0
902802,1561,2025-10-25,34,2,0
902803,1561,2025-09-24,29,3,0
902804,1561,2026-01-13,116,3,0
902805,1561,2025-11-22,107,4,1
902806,1562,2025-09-12,22,1,0
902807,1562,2025-05-31,37,5,0
902808,1562,2025-09-02,74,4,0
902809,1562,2025-04-20,71,3,0
902810,1562,2026-04-15,67,5,0
902811,1563,2026-05-20,50,4,0
902812,1563,2026-03-18,63,2,0
902813,1563,2026-04-14,104,2,0
902814,1563,2026-05-04,23,1,0
902815,1563,2026-05-18,74,7,0
902816,1564,2025-04-23,6,7,2
902817,1564,2025-05-29,25,5,0
902818,1564,2025-05-30,27,2,0
902819,1564,2025-05-04,19,4,0
902820,1564,2025-05-30,11,1,1
902821,1565,2026-03-27,74,3,0
902822,1565,2026-04-04,65,2,0
902823,1565,2026-05-14,109,5,0
902824,1565,2026-05-14,59,2,0
902825,1565,2026-05-09,61,2,0
902826,1566,2025-11-04,34,5,0
902827,1566,2026-01-02,23,5,0
902828,1566,2026-03-22,67,7,0
902829,1566,2026-01-07,103,2,1
902830,1566,2025-11-26,67,1,0
902831,1567,2025-11-06,38,3,0
902832,1567,2025-08-04,48,3,0
902833,1567,2025-11-05,84,7,0
902834,1567,2025-11-16,70,7,1
902835,1567,2025-11-30,90,1,0
902836,1568,2026-03-02,45,3,0
902837,1568,2026-02-13,44,5,0
902838,1568,2026-03-15,86,1,0
902839,1568,2026-01-20,78,5,0
902840,1568,2026-01-06,38,4,0
902841,1569,2026-05-20,81,7,0
902842,1569,2026-05-26,94,2,0
902843,1569,2026-03-16,70,5,0
902844,1569,2026-04-20,81,4,0
902845,1569,2026-04-06,71,1,0
902846,1570,2026-05-15,28,2,1
902847,1570,2026-04-27,39,1,0
902848,1570,2026-05-24,88,2,0
902849,1570,2026-03-25,43,4,0
902850,1570,2026-03-23,73,4,1
902851,1571,2025-12-21,41,3,0
902852,1571,2025-11-20,80,1,1
902853,1571,2026-03-17,114,1,0
902854,1571,2026-01-01,73,6,0
902855,1571,2026-04-28,87,3,0
902856,1572,2025-12-09,67,3,0
902857,1572,2026-01-11,95,3,0
902858,1572,2026-01-27,95,3,0
902859,1572,2025-10-31,104,6,0
902860,1572,2025-12-20,37,1,0
902861,1573,2025-07-05,83,4,0
902862,1573,2025-10-18,119,3,0
902863,1573,2026-05-29,109,4,0
902864,1573,2026-02-09,52,4,1
902865,1573,2025-10-07,112,6,0
902866,1574,2026-05-12,79,5,0
902867,1574,2026-04-28,40,4,0
902868,1574,2026-04-26,64,6,0
902869,1574,2026-05-02,59,3,0
902870,1574,2026-05-18,100,2,0
902871,1575,2026-01-11,84,3,0
902872,1575,2026-03-04,70,4,0
902873,1575,2026-01-03,103,5,1
902874,1575,2026-04-19,85,6,0
902875,1575,2026-03-15,43,2,0
902876,1576,2025-05-17,106,6,0
902877,1576,2025-10-21,59,6,0
902878,1576,2026-01-01,105,2,0
902879,1576,2025-05-07,98,6,0
902880,1576,2025-12-05,20,6,0
902881,1577,2025-07-31,64,7,0
902882,1577,2025-11-26,84,6,0
902883,1577,2025-11-14,109,3,0
902884,1577,2025-05-18,27,6,0
902885,1577,2026-01-22,109,4,0
902886,1578,2026-03-14,90,7,0
902887,1578,2025-12-28,38,4,0
902888,1578,2025-07-02,108,4,0
902889,1578,2026-03-18,57,4,0
902890,1578,2025-06-13,55,7,1
902891,1579,2025-08-04,107,3,0
902892,1579,2025-08-29,98,7,0
902893,1579,2025-06-23,62,4,0
902894,1579,2026-04-23,52,3,0
902895,1579,2026-05-12,106,3,0
902896,1580,2025-09-02,15,4,1
902897,1580,2025-09-04,9,4,0
902898,1580,2025-07-06,17,7,1
902899,1580,2025-08-05,11,7,2
902900,1580,2025-08-20,19,7,0
902901,1581,2026-03-14,16,5,0
902902,1581,2026-03-28,18,1,2
902903,1581,2026-02-06,21,3,0
902904,1581,2026-03-11,12,4,0
902905,1581,2026-04-16,9,4,0
902906,1582,2026-04-13,23,1,0
902907,1582,2026-01-06,70,5,1
902908,1582,2025-11-29,86,1,0
902909,1582,2026-02-01,66,3,0
902910,1582,2026-02-13,25,7,1
902911,1583,2026-05-29,56,2,0
902912,1583,2026-05-27,61,5,1
902913,1583,2026-05-27,103,4,1
902914,1583,2026-05-29,65,4,0
902915,1583,2026-05-27,41,6,1
902916,1584,2025-03-13,36,2,0
902917,1584,2026-03-24,118,7,0
902918,1584,2026-05-06,27,7,0
902919,1584,2025-09-16,84,3,0
902920,1584,2025-11-30,93,4,0
902921,1585,2025-09-14,68,2,0
902922,1585,2025-03-18,104,5,0
902923,1585,2025-06-09,63,3,0
902924,1585,2025-12-21,95,4,0
902925,1585,2025-11-16,79,4,0
902926,1586,2026-05-02,55,4,1
902927,1586,2026-05-03,110,3,0
902928,1586,2026-04-25,101,2,0
902929,1586,2026-05-06,75,6,0
902930,1586,2026-04-08,48,1,0
902931,1587,2025-08-11,77,1,0
902932,1587,2025-09-06,69,1,0
902933,1587,2026-05-19,97,4,0
902934,1587,2026-04-23,34,5,1
902935,1587,2026-04-16,72,6,0
902936,1588,2025-12-16,27,3,0
902937,1588,2025-07-01,38,1,0
902938,1588,2026-03-06,65,4,0
902939,1588,2026-01-26,26,4,0
902940,1588,2026-04-12,67,5,0
902941,1589,2025-02-19,15,2,1
902942,1589,2025-05-03,6,4,2
902943,1589,2025-04-24,6,5,1
902944,1589,2025-02-26,21,3,1
902945,1589,2025-02-16,18,2,1
902946,1590,2026-01-31,58,3,0
902947,1590,2026-04-14,102,6,0
902948,1590,2026-01-30,109,3,0
902949,1590,2025-12-03,60,6,0
902950,1590,2026-03-22,96,3,0
902951,1591,2025-09-28,53,3,0
902952,1591,2025-08-03,117,4,0
902953,1591,2025-08-01,77,4,0
902954,1591,2025-07-03,79,7,1
902955,1591,2025-08-17,65,3,0
902956,1592,2025-06-01,28,5,0
902957,1592,2026-05-16,22,6,0
902958,1592,2026-02-27,44,5,0
